review_id,review_text,label,rating,verified_purchase,product,word_count,exclamation_count,caps_ratio,helpful_votes
651,I gave Phone Case to my mom and she cried it was so good!!! PHONE CASE IS INCREDIBLE!!!!!,Fake,4,No,Phone Case,18,8,0.375,4
652,Quite satisfied with this purchase. No major issues at all. Would buy again.,Genuine,5,Yes,Vitamin C Tablets,13,0,0.0491803278688524,16
653,Had some trouble with setup initially but works perfectly now. Does the job.,Genuine,5,Yes,Non-stick Pan,13,0,0.032258064516129,15
654,Works consistently. Has not let me down yet. No complaints.,Genuine,4,No,Laptop Stand,10,0,0.0638297872340425,14
655,Been using it for 3 weeks with no problems at all.,Genuine,5,Yes,Desk Lamp,11,0,0.0263157894736842,14
656,This is my second time buying. Consistent quality each time. Satisfied.,Genuine,4,Yes,Speaker,11,0,0.0517241379310344,4
657,Not exceptional but meets my expectations for the price.,Genuine,5,Yes,Desk Lamp,9,0,0.0212765957446808,13
658,Quality is what you'd expect at this price. Reasonable. Recommended.,Genuine,4,Yes,Smart Watch,10,0,0.0545454545454545,1
659,"I have ordered this Phone Case three times already it is that good!!! Such a excellent Phone Case, will buy again!!!!!",Fake,4,No,Phone Case,21,8,0.0674157303370786,10
660,Good quality for the price. I've been using it for two weeks and no issues so far. Satisfied.,Genuine,4,No,Non-stick Pan,18,0,0.0416666666666666,18
661,"Five star product five star seller five star shipping. Love Air Purifier! Such a wonderful Air Purifier, will buy again!!!!!",Fake,4,Yes,Air Purifier,20,6,0.0721649484536082,6
662,The item is okay. Functional and not overly cheap looking.,Genuine,5,No,Yoga Mat,10,0,0.0425531914893617,5
663,After reading reviews I bought the Yoga Mat. It met my expectations. Will update review after more use.,Genuine,4,No,Yoga Mat,18,0,0.072289156626506,1
664,Solid product. I've recommended it to several friends. Recommended.,Genuine,3,Yes,Speaker,9,0,0.0545454545454545,5
665,Bought Water Bottle on a whim and it is now my favourite thing I own!!! Absolutely wonderful Water Bottle!!,Fake,5,No,Water Bottle,19,5,0.0833333333333333,17
666,Just received my Phone Case and I am speechless. Absolutely perfect!!! Absolutely superb Phone Case!!!,Fake,5,No,Phone Case,15,6,0.0987654320987654,1
667,Used it daily for a month. No issues whatsoever. Does the job.,Genuine,5,Yes,Speaker,12,0,0.0625,17
668,OUTSTANDING VALUE FOR MONEY BUY BUY BUY Backpack DO NOT HESITATE This Backpack is truly wonderful!!!!!,Fake,4,No,Backpack,16,5,0.5975609756097561,14
669,AMAZING AMAZING AMAZING Portable Charger!!! You will not regret this!!!,Fake,5,No,Portable Charger,10,6,0.4285714285714285,18
670,"Top notch premium quality superior Running Shoes excellent purchase! The Running Shoes is outstanding, cannot recommend enough!!!!!",Fake,5,No,Running Shoes,17,6,0.0555555555555555,1
671,"Simple to use, does exactly what it should. Recommended.",Genuine,4,Yes,Rice Cooker,9,0,0.0444444444444444,19
672,The size is right and it works well for my needs.,Genuine,4,Yes,Air Fryer,11,0,0.0263157894736842,5
673,Works as advertised. Straightforward and reliable. Recommended.,Genuine,4,Yes,Desk Lamp,7,0,0.0555555555555555,0
674,I've had it for 6 months with no problems. Great product.,Genuine,5,No,Electric Kettle,11,0,0.0465116279069767,14
675,"Words cannot describe how amazing this Desk Lamp truly is!!! The Desk Lamp is superb, cannot recommend enough!!!",Fake,5,Yes,Desk Lamp,18,6,0.0681818181818181,9
676,If you don't buy this you are missing out on the best product ever made!!!,Fake,4,Yes,Electric Shaver,15,3,0.0178571428571428,18
677,"Never been more happy with a purchase!!! This Desk Lamp is the best!!! The Desk Lamp is incredible, cannot recommend enough!!!",Fake,4,No,Desk Lamp,21,9,0.0729166666666666,16
678,10/10 would recommend Headphones to literally every human being! HEADPHONES IS FANTASTIC!!!!,Fake,5,No,Headphones,12,5,0.3098591549295774,4
679,Bought after some research. It meets my requirements. Satisfied.,Genuine,3,Yes,Sunglasses,9,0,0.0566037735849056,3
680,"10/10 would recommend Backpack to literally every human being! The Backpack is superb, cannot recommend enough!!",Fake,4,Yes,Backpack,16,3,0.034090909090909,9
681,Fairly happy overall. Delivery was fast and product is functional. Would buy again.,Genuine,5,Yes,Electric Kettle,13,0,0.0441176470588235,16
682,Arrived on schedule and performs as expected. Happy with it. No complaints.,Genuine,4,Yes,Speaker,12,0,0.0491803278688524,9
683,Arrived quickly and in perfect condition. Works like a charm. Would buy again.,Genuine,5,Yes,Backpack,13,0,0.0476190476190476,16
684,This product is a gift to humanity!!! Buy it and change your life!!!,Fake,5,No,Mechanical Keyboard,13,6,0.04,19
685,Very user friendly. Even my elderly parents can use it. Satisfied.,Genuine,5,Yes,Coffee Maker,11,0,0.0566037735849056,4
686,This is not just a product it's an experience!!! Absolutely phenomenal!!!,Fake,5,Yes,HD Webcam,11,6,0.0357142857142857,1
687,I gave Smart Watch to my mom and she cried it was so good!!!,Fake,5,No,Smart Watch,14,3,0.0681818181818181,5
688,Comfortable and well made. Worth the money. Would buy again.,Genuine,4,No,Moisturizer,10,0,0.0625,1
689,"This Resistance Bands is so good I bought one for all my friends!!! The Resistance Bands is superb, cannot recommend enough!!!!!",Fake,5,Yes,Resistance Bands,21,8,0.0707070707070707,12
690,My entire family switched to this Resistance Bands we are all obsessed!!! RESISTANCE BANDS IS EXCELLENT!!!!!,Fake,5,No,Resistance Bands,16,8,0.3411764705882353,10
691,Not the cheapest option but definitely worth it for the quality. No complaints.,Genuine,5,Yes,HD Webcam,13,0,0.0307692307692307,10
692,Fits perfectly. Looks exactly like the pictures. Satisfied customer. Does the job.,Genuine,5,Yes,HD Webcam,12,0,0.0597014925373134,15
693,Works consistently. Has not let me down yet. Does the job.,Genuine,3,Yes,Moisturizer,11,0,0.0666666666666666,10
694,Customer service was helpful when I had a question. Product is good too. Good value.,Genuine,5,Yes,HD Webcam,15,0,0.0597014925373134,18
695,Solid construction. Feels like it will last a while. Does the job.,Genuine,3,Yes,USB-C Hub,12,0,0.0576923076923076,14
696,This Running Shoes deserves 10 stars not just 5!!! Unbelievably good!!!,Fake,4,No,Running Shoes,11,6,0.0769230769230769,15
697,Did exactly what I needed it to do. Good buy. Satisfied.,Genuine,5,Yes,Power Bank,11,0,0.0930232558139534,10
698,OUTSTANDING VALUE FOR MONEY BUY BUY BUY Portable Charger DO NOT HESITATE PORTABLE CHARGER IS AMAZING!!!!,Fake,4,No,Portable Charger,16,4,0.8470588235294118,15
699,10/10 would recommend Air Purifier to literally every human being! AIR PURIFIER IS WONDERFUL!!!!!,Fake,4,No,Air Purifier,14,6,0.3287671232876712,7
700,"OUTSTANDING VALUE FOR MONEY BUY BUY BUY Desk Lamp DO NOT HESITATE The Desk Lamp is wonderful, cannot recommend enough!!!!!",Fake,4,Yes,Desk Lamp,20,5,0.5257731958762887,3
701,"Average product, does what it needs to. Nothing to complain about. Does the job.",Genuine,4,No,Laptop Stand,14,0,0.0476190476190476,7
702,Bought as a gift. The recipient was happy with it.,Genuine,5,Yes,Electric Toothbrush,10,0,0.0512820512820512,3
703,Had some trouble with setup initially but works perfectly now. Satisfied.,Genuine,4,Yes,HD Webcam,11,0,0.0327868852459016,2
704,It took a week to arrive but the product quality is great. Worth the wait.,Genuine,5,No,Protein Powder,15,0,0.0344827586206896,2
705,Good quality for the price. I've been using it for two weeks and no issues so far.,Genuine,4,No,Coffee Maker,17,0,0.0317460317460317,17
706,This Desk Lamp is so good I bought one for all my friends!!! This Desk Lamp is truly excellent!!!!,Fake,4,Yes,Desk Lamp,19,7,0.0958904109589041,18
707,Arrived fast works great love it Blender perfect five stars! BLENDER IS PHENOMENAL!!,Fake,5,Yes,Blender,13,3,0.3043478260869565,18
708,Words cannot describe how amazing this Headphones truly is!!! Absolutely wonderful Headphones!!!!,Fake,5,Yes,Headphones,12,7,0.050632911392405,4
709,Bought based on reviews and they were accurate. Good product. Satisfied.,Genuine,5,Yes,Kitchen Knife,11,0,0.0508474576271186,17
710,Not bad. Gets the job done without any fuss. Does the job.,Genuine,5,Yes,Speaker,12,0,0.0681818181818181,9
711,Happy with the purchase. Will recommend to friends and family. Recommended.,Genuine,4,No,Electric Shaver,11,0,0.0483870967741935,5
712,It took a week to arrive but the product quality is great. Worth the wait. Does the job.,Genuine,5,Yes,Moisturizer,18,0,0.0441176470588235,0
713,10/10 would recommend Headphones to literally every human being! This Headphones is truly incredible!!,Fake,5,No,Headphones,14,3,0.037037037037037,4
714,"I have tried many products but this Notebook beats all of them!!!!! The Notebook is wonderful, cannot recommend enough!!!!",Fake,5,No,Notebook,19,9,0.0425531914893617,8
715,10/10 would recommend Laptop Stand to literally every human being!,Fake,4,No,Laptop Stand,10,1,0.0392156862745098,11
716,"I was skeptical but Phone Case exceeded ALL my expectations COMPLETELY!!! The Phone Case is superb, cannot recommend enough!!!!!",Fake,5,No,Phone Case,19,8,0.1881188118811881,13
717,Arrived fast works great love it Kitchen Knife perfect five stars! This Kitchen Knife is truly outstanding!!!!!,Fake,4,No,Kitchen Knife,17,6,0.0674157303370786,1
718,Solid everyday product. No major positives or negatives. Would buy again.,Genuine,4,Yes,Rice Cooker,11,0,0.05,16
719,Slightly disappointed with the color but it works fine. Satisfied.,Genuine,5,Yes,Backpack,10,0,0.0363636363636363,13
720,"Just received my Resistance Bands and I am speechless. Absolutely perfect!!! The Resistance Bands is spectacular, cannot recommend enough!!!!!",Fake,5,Yes,Resistance Bands,19,8,0.0701754385964912,12
721,Packaging was a bit damaged but the item itself is fine. Works well. No complaints.,Genuine,3,Yes,Extension Cord,15,0,0.0454545454545454,8
722,"I showed my friend this Air Purifier and now we both love it! Such a outstanding Air Purifier, will buy again!!!!!",Fake,5,No,Air Purifier,21,6,0.0689655172413793,14
723,I expected worse for the price but I was pleasantly surprised. Does the job.,Genuine,4,Yes,Noise Cancelling Headphones,14,0,0.0491803278688524,14
724,"The quality of this Speaker blew me away!!! Completely worth it!!! Such a amazing Speaker, will buy again!!!!",Fake,4,Yes,Speaker,18,10,0.0617283950617283,10
725,Best Portable Charger purchase ever. Totally worth every penny. Buy now! PORTABLE CHARGER IS OUTSTANDING!!!!!,Fake,5,No,Portable Charger,15,6,0.3793103448275862,15
726,100% recommend Phone Case to anyone and everyone without hesitation!!! PHONE CASE IS FANTASTIC!!!!!,Fake,5,Yes,Phone Case,14,8,0.2972972972972973,16
727,Bought Phone Case on a whim and it is now my favourite thing I own!!! This Phone Case is truly fantastic!!!,Fake,5,No,Phone Case,21,6,0.0864197530864197,3
728,Running Shoes is pure magic!!! Do not think twice just buy it!!! Absolutely perfect Running Shoes!!!!!,Fake,4,No,Running Shoes,16,11,0.0789473684210526,0
729,"10/10 would recommend Backpack to literally every human being! The Backpack is excellent, cannot recommend enough!!",Fake,5,No,Backpack,16,3,0.0329670329670329,7
730,"WOW WOW WOW!!! This Running Shoes is absolutely incredible must buy!!! Such a fantastic Running Shoes, will buy again!!",Fake,4,Yes,Running Shoes,19,8,0.1630434782608695,16
731,"WOW WOW WOW!!! This Phone Case is absolutely incredible must buy!!! The Phone Case is incredible, cannot recommend enough!!!!",Fake,5,No,Phone Case,19,10,0.15625,2
732,I showed my friend this Headphones and now we both love it! Absolutely amazing Headphones!!!!,Fake,5,No,Headphones,15,5,0.054054054054054,19
733,I like that it is lightweight yet sturdy. Satisfied.,Genuine,4,Yes,Smart Watch,9,0,0.0476190476190476,14
734,Three months in and still working fine. Good durability so far. Would buy again.,Genuine,4,Yes,Moisturizer,14,0,0.046875,14
735,Quite satisfied with this purchase. No major issues at all. Recommended.,Genuine,5,Yes,Desk Lamp,11,0,0.0508474576271186,13
736,Delivery was quick and packaging was secure. Product works great. No complaints.,Genuine,4,No,Backpack,12,0,0.0454545454545454,13
737,Not exceptional but meets my expectations for the price. Does the job.,Genuine,5,Yes,Coffee Maker,12,0,0.0350877192982456,1
738,SUPER AMAZING Portable Charger!!! HIGHLY RECOMMEND TO EVERYONE!!!,Fake,5,Yes,Portable Charger,8,6,0.75,12
739,Bought two for my home. Both working fine. Recommended.,Genuine,5,No,Extension Cord,9,0,0.0681818181818181,13
740,"I have tried many products but this Backpack beats all of them!!!!! The Backpack is phenomenal, cannot recommend enough!!!!!",Fake,4,No,Backpack,19,10,0.0421052631578947,18
741,Simple and effective. That is all I needed. Does the job.,Genuine,4,No,Screen Protector,11,0,0.0909090909090909,6
742,I've bought from this brand before and quality is consistent. Recommended. Does the job.,Genuine,5,Yes,Smart Watch,14,0,0.0422535211267605,2
743,The build quality is better than I anticipated.,Genuine,5,Yes,Face Wash,8,0,0.0512820512820512,14
744,The product has a minor design flaw but nothing that affects function. Would buy again.,Genuine,5,Yes,Air Fryer,15,0,0.028169014084507,13
745,"Perfect perfect perfect!!! Cannot say enough good things about Sunglasses!!! The Sunglasses is outstanding, cannot recommend enough!!",Fake,4,Yes,Sunglasses,17,8,0.0462962962962962,10
746,Fairly happy overall. Delivery was fast and product is functional. No complaints.,Genuine,4,Yes,Smart Watch,12,0,0.044776119402985,14
747,Price is fair. Product is decent. Would buy again. No complaints.,Genuine,5,No,Coffee Maker,11,0,0.0784313725490196,12
748,Happy with the purchase. Will recommend to friends and family. Satisfied.,Genuine,4,Yes,Electric Toothbrush,11,0,0.05,17
749,Delivers what it promises. Satisfied with the purchase.,Genuine,5,Yes,Hair Dryer,8,0,0.0434782608695652,5
750,Does what it promises. Nothing extraordinary but solid value for money. Would buy again.,Genuine,4,Yes,Yoga Mat,14,0,0.0416666666666666,2
751,Works consistently. Has not let me down yet.,Genuine,5,Yes,Noise Cancelling Headphones,8,0,0.0571428571428571,18
752,Decent build for the cost. Not premium but reliable. Does the job.,Genuine,4,Yes,Rice Cooker,12,0,0.0576923076923076,14
753,Quite satisfied with this purchase. No major issues at all. Good value.,Genuine,4,Yes,Extension Cord,12,0,0.0526315789473684,4
754,Words cannot describe how amazing this Non-stick Pan truly is!!! Absolutely amazing Non-stick Pan!!!!!,Fake,5,No,Non-stick Pan,14,8,0.0759493670886076,9
755,My second purchase of this item. Previous one lasted 2 years. Good quality. Does the job.,Genuine,5,No,USB-C Hub,16,0,0.0579710144927536,6
756,Good for the price. Don't expect premium quality at this price point.,Genuine,4,Yes,Extension Cord,12,0,0.0363636363636363,16
757,"Incredible quality fast shipping five stars!!! Love this Smart Watch!!! The Smart Watch is spectacular, cannot recommend enough!!!!!",Fake,4,No,Smart Watch,18,11,0.0679611650485436,6
758,Nice product. Could have better packaging though.,Genuine,5,Yes,Vitamin C Tablets,7,0,0.048780487804878,11
759,I showed my friend this Kitchen Knife and now we both love it!,Fake,4,No,Kitchen Knife,13,1,0.0612244897959183,16
760,Nothing compares to this Running Shoes. A must-have for everyone!!!,Fake,4,No,Running Shoes,10,3,0.0754716981132075,12
761,I showed my friend this Sunglasses and now we both love it! This Sunglasses is truly outstanding!!!!,Fake,4,Yes,Sunglasses,17,5,0.050632911392405,19
762,Good materials. Feels like it can take some wear and tear.,Genuine,5,No,Sunglasses,11,0,0.0434782608695652,3
763,100% recommend Non-stick Pan to anyone and everyone without hesitation!!! This Non-stick Pan is truly wonderful!!!!!,Fake,4,Yes,Non-stick Pan,16,8,0.057471264367816,9
764,The instructions could be clearer but once set up it works great. Good value.,Genuine,4,Yes,Rice Cooker,14,0,0.032258064516129,2
765,Looks good and works well. Can't ask for more at this price. Does the job.,Genuine,4,Yes,Rice Cooker,15,0,0.0535714285714285,8
766,Solid everyday product. No major positives or negatives. No complaints.,Genuine,4,Yes,Electric Toothbrush,10,0,0.0508474576271186,12
767,This Wireless Mouse is hands down the best investment I have ever made. This Wireless Mouse is truly spectacular!!!!!,Fake,4,Yes,Wireless Mouse,19,5,0.075268817204301,17
768,Bought this Coffee Maker as a gift. The recipient was satisfied. Customer service was helpful.,Genuine,3,No,Coffee Maker,15,0,0.0649350649350649,14
